model,tree,sdratio,modelType,rateParam,rateEstimate
bibi-sd10-null-equal,bibi,0.1,null,q0B0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1B1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C1C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0A,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0C0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1C1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D1D,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D0D,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0A,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0B,NA
bibi-sd10-null-equal,bibi,0.1,null,q0D0C,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1A,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1B,NA
bibi-sd10-null-equal,bibi,0.1,null,q1D1C,NA
bibi-sd10-null,bibi,0.1,null,turnover0A,0.1393345632611187
bibi-sd10-null,bibi,0.1,null,turnover1A,0.1393345632611187
bibi-sd10-null,bibi,0.1,null,turnover0B,NA
bibi-sd10-null,bibi,0.1,null,turnover1B,NA
bibi-sd10-null,bibi,0.1,null,turnover0C,NA
bibi-sd10-null,bibi,0.1,null,turnover1C,NA
bibi-sd10-null,bibi,0.1,null,turnover0D,NA
bibi-sd10-null,bibi,0.1,null,turnover1D,NA
bibi-sd10-null,bibi,0.1,null,eps0A,2.061153622438558e-9
bibi-sd10-null,bibi,0.1,null,q0A1A,0.05627339987082486
bibi-sd10-null,bibi,0.1,null,q1A0A,0.03151735286491564
bibi-sd10-null,bibi,0.1,null,q0A0B,NA
bibi-sd10-null,bibi,0.1,null,q0A0C,NA
bibi-sd10-null,bibi,0.1,null,q0A0D,NA
bibi-sd10-null,bibi,0.1,null,q1A1B,NA
bibi-sd10-null,bibi,0.1,null,q1A1C,NA
bibi-sd10-null,bibi,0.1,null,q1A1D,NA
bibi-sd10-null,bibi,0.1,null,q0B1B,NA
bibi-sd10-null,bibi,0.1,null,q1B0B,NA
bibi-sd10-null,bibi,0.1,null,q0B0A,NA
bibi-sd10-null,bibi,0.1,null,q0B0C,NA
bibi-sd10-null,bibi,0.1,null,q0B0D,NA
bibi-sd10-null,bibi,0.1,null,q1B1A,NA
bibi-sd10-null,bibi,0.1,null,q1B1C,NA
bibi-sd10-null,bibi,0.1,null,q1B1D,NA
bibi-sd10-null,bibi,0.1,null,q0C1C,NA
bibi-sd10-null,bibi,0.1,null,q1C0C,NA
bibi-sd10-null,bibi,0.1,null,q0C0A,NA
bibi-sd10-null,bibi,0.1,null,q0C0B,NA
bibi-sd10-null,bibi,0.1,null,q0C0D,NA
bibi-sd10-null,bibi,0.1,null,q1C1A,NA
bibi-sd10-null,bibi,0.1,null,q1C1B,NA
bibi-sd10-null,bibi,0.1,null,q1C1D,NA
bibi-sd10-null,bibi,0.1,null,q0D1D,NA
bibi-sd10-null,bibi,0.1,null,q1D0D,NA
bibi-sd10-null,bibi,0.1,null,q0D0A,NA
bibi-sd10-null,bibi,0.1,null,q0D0B,NA
bibi-sd10-null,bibi,0.1,null,q0D0C,NA
bibi-sd10-null,bibi,0.1,null,q1D1A,NA
bibi-sd10-null,bibi,0.1,null,q1D1B,NA
bibi-sd10-null,bibi,0.1,null,q1D1C,NA
